input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
Michal Cepák,463.0,Michal CEPÁK,1.0,https://utmb.world/runner/4487488.michal.cepak,,,,,,,,,463.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Ievgeniia Trygub,460.0,Ievgeniia TRYGUB,1.0,https://utmb.world/runner/1907053.ievgeniia.trygub,,,,,,,,,460.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Frederic Emo,460.0,Frederic EMO,1.0,https://utmb.world/runner/5716084.frederic.emo,,,,,,,,,460.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
ANTOINE DOUTTE,457.0,Antoine DOUTTE,1.0,https://utmb.world/runner/6157.antoine.doutte,,,,,,,,,457.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Jean Brown,457.0,Jean BROWN,1.0,https://utmb.world/runner/156393.jean.brown,,,,,,,,,457.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Ilkka Lassila,448.0,Ilkka LASSILA,1.0,https://utmb.world/runner/32192.ilkka.lassila,,,,,,,,,448.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
HUNGHSIN HUNG,448.0,Hunghsin HUNG,1.0,https://utmb.world/runner/1416811.hunghsin.hung,,,,,,,,,448.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
ISAO KUWAZANE,445.0,Isao KUWAZANE,1.0,https://utmb.world/runner/2172515.isao.kuwazane,,,,,,,,,445.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
LUC MALLOL,442.0,Luc MALLOL,1.0,https://utmb.world/runner/19920.luc.mallol,,,,,,,,,442.0,"ITRA unavailable: Could not obtain ITRA CSRF token.; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Frédéric ROQUES,441.0,Frederic ROQUES,1.0,https://utmb.world/runner/7286390.frederic.roques,,,,,,,,,441.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Heine Petersen,439.0,Heine PETERSEN,1.0,https://utmb.world/runner/37065.heine.petersen,,,,,,,,,439.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Stephen Clark,438.0,Stephen CLARK,1.0,https://utmb.world/runner/484357.stephen.clark,,,,,,,,,438.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Annabel Müller,426.0,Annabel MULLER,1.0,https://utmb.world/runner/5074109.annabel.muller,,,,,,,,,426.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Enric Pintó Fulla,418.0,Enric PINTO-FULLA,1.0,https://utmb.world/runner/75977.enric.pintofulla,,,,,,,,,418.0,"ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
sebastien herrmann,399.0,Sebastien HERRMANN,1.0,https://utmb.world/runner/110447.sebastien.herrmann,,,,,,,,,399.0,"ITRA skipped because UTMB 399.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
philippe CIAPA,328.0,Philippe CIAPA,1.0,https://utmb.world/runner/76408.philippe.ciapa,,,,,,,,,328.0,"ITRA skipped because UTMB 328.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
FRANCO MORO,0.0,Franck MORO,0.7863636363636364,https://utmb.world/runner/5684292.franck.moro,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
PIERO BARMASSE,0.0,Piero BARMASSE,1.0,https://utmb.world/runner/475502.piero.barmasse,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
SYLVAIN OEILLET,0.0,Sylvain OEILLET,1.0,https://utmb.world/runner/78382.sylvain.oeillet,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
SEBASTIEN PENNAZIO,0.0,Sebastien PENNAZIO,1.0,https://utmb.world/runner/11592.sebastien.pennazio,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
JORGE GALVE SAINZ DE VARANDA,0.0,Jorge GALVE-SAINZ-DE VARANDA,1.0,https://utmb.world/runner/125250.jorge.galvesainzdevaranda,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Sergio Borbey,0.0,Sergio BORBEY,1.0,https://utmb.world/runner/117863.sergio.borbey,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
javier galve,0.0,Javier GALVE,1.0,https://utmb.world/runner/1088893.javier.galve,,,,,67.19,GALVE JAVIER,1.0,https://www.betrail.run/runner/galve.javier/overview,0.0,ITRA skipped because UTMB 0.0 <= threshold 400.0
Jean-Yves Waty,0.0,Jean Yves WATY,1.0,https://utmb.world/runner/443194.jeanyves.waty,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Patrick Goeringer,0.0,Patrick GOERINGER,1.0,https://utmb.world/runner/688929.patrick.goeringer,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Hongyan Yu,,,,,,,,,,,,,0.0,"UTMB not found; ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Yvan L'Heureux,0.0,Yvan HEUREUX,0.8461538461538461,https://utmb.world/runner/1474975.yvan.heureux,,,,,,,,,0.0,"ITRA skipped because UTMB 0.0 <= threshold 400.0; Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
GIOVANNI FAUSTO PAOLO FONTANA GIUSTI,,,,,,,,,,,,,0.0,"UTMB not found; ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
Di Wu,,,,,,,,,,,,,0.0,"UTMB not found; ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures); Betrail catalog unavailable: HTTPSConnectionPool(host='www.betrail.run', port=443): Read timed out. (read timeout=15)"
