input_name,utmb_index,utmb_match_name,utmb_match_score,utmb_profile_url,itra_score,itra_match_name,itra_match_score,itra_profile_url,betrail_score,betrail_match_name,betrail_match_score,betrail_profile_url,combined_score,notes
DANIELE FURIA,588.0,Daniele FURIA,1.0,https://utmb.world/runner/5554656.daniele.furia,,,,,,,,,588.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
PAUL LE BERRE,588.0,Paul LE BERRE,1.0,https://utmb.world/runner/7045322.paul.leberre,,,,,,,,,588.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
ENRICO BERTOSSI,579.0,Enrico BERTOSSI,1.0,https://utmb.world/runner/110085.enrico.bertossi,595.0,Enrico BERTOSSI,1.0,https://itra.run/RunnerSpace/BERTOSSI.Enrico/4221166,,,,,585.4,ITRA stale score repo fallback used
RICCARDO GUARINO,585.0,Riccardo GUARINO,1.0,https://utmb.world/runner/210314.riccardo.guarino,,,,,,,,,585.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
TOMÁŠ KRÁL,585.0,Tomáš KRÁL,1.0,https://utmb.world/runner/6359469.tomas.kral,,,,,,,,,585.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
MIRKO LOVISOTTO,585.0,Mirko LOVISOTTO,1.0,https://utmb.world/runner/525486.mirko.lovisotto,,,,,,,,,585.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
ALESSIO VINCI,585.0,Alessio VINCI,1.0,https://utmb.world/runner/7895188.alessio.vinci,,,,,,,,,585.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
GIOVANNI CAVALLERI,584.0,Giovanni CAVALLERI,1.0,https://utmb.world/runner/3077071.giovanni.cavalleri,,,,,,,,,584.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
NICOLA PESSION,584.0,Nicola PESSION,1.0,https://utmb.world/runner/6241626.nicola.pession,,,,,,,,,584.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
SIMONE CATALANI,582.0,Simone CATALANI,1.0,https://utmb.world/runner/60455.simone.catalani,,,,,,,,,582.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
PAOLO SCOPEL,581.0,Paolo SCOPEL,1.0,https://utmb.world/runner/1384409.paolo.scopel,,,,,,,,,581.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
KENN VERCALSTEREN,580.0,Kenn VERCALSTEREN,1.0,https://utmb.world/runner/7975682.kenn.vercalsteren,,,,,,,,,580.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
JIMMY GASPARD,578.0,Jimmy GASPARD,1.0,https://utmb.world/runner/3182227.jimmy.gaspard,,,,,,,,,578.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
GIACOMO BOCHICCHIO,572.0,Giacomo Flavio BOCHICCHIO,0.886046511627907,https://utmb.world/runner/4708796.giacomoflavio.bochicchio,585.0,Giacomo Flavio BOCHICCHIO,0.886046511627907,https://itra.run/RunnerSpace/BOCHICCHIO.Giacomo Flavio/4493079,,,,,577.2,ITRA stale score repo fallback used
MARIE SOPHIE REISER,577.0,Marie-Sophie REISER,1.0,https://utmb.world/runner/4462168.mariesophie.reiser,,,,,,,,,577.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
ROMAIN COLLET,577.0,Romain COLLET,1.0,https://utmb.world/runner/7089168.romain.collet,,,,,,,,,577.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
STEFANO SGUBBI,577.0,Stefano SGUBBI,1.0,https://utmb.world/runner/3345205.stefano.sgubbi,,,,,,,,,577.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
MATYAS ZEZULKA,575.0,Matyáš ZEZŮLKA,1.0,https://utmb.world/runner/7522414.matyas.zezulka,,,,,,,,,575.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
LUCA BRANCHESI,566.0,Luca BRANCHESI,1.0,https://utmb.world/runner/5593570.luca.branchesi,586.0,Luca BRANCHESI,1.0,https://itra.run/RunnerSpace/BRANCHESI.Luca/5155234,,,,,574.0,ITRA stale score repo fallback used
MICHAL HOLLER,573.0,Michal HOLLER,1.0,https://utmb.world/runner/4456352.michal.holler,,,,,,,,,573.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
LAURA DE CIAN,565.0,Laura DE CIAN,1.0,https://utmb.world/runner/2009765.laura.decian,582.0,Laura DE CIAN,1.0,https://itra.run/RunnerSpace/DE CIAN.Laura/2009765,,,,,571.8,ITRA stale score repo fallback used
IVO CREPALDI,570.0,Ivo CREPALDI,1.0,https://utmb.world/runner/1031747.ivo.crepaldi,,,,,,,,,570.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
PEDRO ESTELLER MARTINEZ,570.0,Pedro ESTELLER MARTINEZ,1.0,https://utmb.world/runner/6103156.pedro.estellermartinez,,,,,,,,,570.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
LUCA CANDIDO,569.0,Luca CANDIDO,1.0,https://utmb.world/runner/588411.luca.candido,,,,,,,,,569.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
RICCARDO SALUCCI,569.0,Riccardo SALUCCI,1.0,https://utmb.world/runner/8478976.riccardo.salucci,,,,,,,,,569.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
FRANÇOIS FAIDHERBES,568.0,François FAIDHERBES,1.0,https://utmb.world/runner/8144761.francois.faidherbes,,,,,,,,,568.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
MAURO MAZZONETTO,568.0,Mauro MAZZONETTO,1.0,https://utmb.world/runner/5297490.mauro.mazzonetto,,,,,,,,,568.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
ANDREA LODI,566.0,Andrea LODI,1.0,https://utmb.world/runner/5035652.andrea.lodi,,,,,,,,,566.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
FEDERICO STICKEL,565.0,Federico STICKEL,1.0,https://utmb.world/runner/3276735.federico.stickel,,,,,,,,,565.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
RAFAEL MIRANDA,684.0,Rafael MIRANDA,1.0,https://utmb.world/runner/4664702.rafael.miranda,385.0,Rafael MIRANDA,1.0,https://itra.run/RunnerSpace/MIRANDA.Rafael/395521,,,,,564.4,
JAN MEIRENS,564.0,Jan MEIRENS,1.0,https://utmb.world/runner/5585817.jan.meirens,,,,,,,,,564.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
SERGIO MINOGGIO,564.0,Sergio MINOGGIO,1.0,https://utmb.world/runner/59283.sergio.minoggio,,,,,,,,,564.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
LUCA BRUSCHETTI,563.0,Luca BRUSCHETTI,1.0,https://utmb.world/runner/4797688.luca.bruschetti,,,,,,,,,563.0,ITRA unavailable: Could not obtain ITRA CSRF token. (stopped after 8 consecutive failures)
